iters,fevals,fitness
0,526283,3482.5435161723904
10,527323,3476.393952978533
20,528354,3442.568038857445
30,529396,3442.122972928985
40,530442,3451.391301922234
50,531489,3429.6341952029125
60,532531,3458.871301730241
70,533570,3442.55397220699
80,534608,3428.747835068385
90,535644,3418.250940582017
100,536681,3425.4250661218102
110,537716,3482.9402345816166
120,538754,3474.6458246620023
130,539784,3426.6258906761173
140,540828,3441.9468778305186
150,541862,3496.0936020513886
160,542902,3460.1296716889733
170,543939,3451.366389675918
180,544984,3471.774051426289
190,546021,3442.9502187983303
200,547050,3465.7004612063474
210,548097,3443.2553242565386
220,549137,3443.2762744177967
230,550176,3466.4191117228625
240,551220,3451.6518497580123
250,552253,3480.7649154663704
260,553293,3482.8443110042426
270,554337,3504.5512729927873
280,555381,3478.985449726503
290,556414,3503.6720326956597
300,557464,3504.1140718779543
310,558504,3494.530785235221
320,559546,3498.597967842075
330,560581,3537.5885912245276
340,561626,3512.3411294357475
350,562674,3510.44870442302
360,563715,3494.3147561014466
370,564753,3506.1744431655825
380,565789,3532.1142782138677
390,566824,3545.5365849806603
400,567865,3541.7392028303393
410,568902,3512.239049786503
420,569943,3502.8251572052113
430,570983,3514.512252538773
440,572012,3501.075159543639
450,573037,3501.2555125037748
460,574076,3478.5794219750956
470,575112,3493.4455051611712
480,576156,3482.8870443829564
490,577186,3487.8761167815055
500,578220,3475.5093362773546
510,579258,3475.2935068489564
520,580300,3466.8875667448924
530,581340,3478.39906901496
540,582385,3482.5343783754424
550,583427,3478.39906901496
560,584462,3469.634057355988
570,585504,3473.8213016496106
580,586532,3482.6527471579857
590,587573,3481.3724781188266
600,588613,3485.8311613038813
610,589652,3467.993082396557
620,590693,3451.119838423897
630,591729,3480.694628904068
640,592780,3482.5570123844077
650,593818,3495.7560551465413
660,594859,3495.7560551465413
670,595900,3500.4649814737645
680,596944,3484.14146883057
690,597991,3481.111494642213
700,599036,3495.7560551465413
710,600075,3500.893547357508
720,601111,3489.2732509638104
730,602154,3521.4713010840883
740,603195,3499.983052436313
750,604234,3495.7560551465413
760,605276,3545.5365053136234
770,606315,3498.6013589125514
780,607362,3481.1568790790634
790,608394,3488.9877787950213
800,609438,3506.3858818763783
810,610482,3534.906678583786
820,611518,3532.1776902684596
830,612559,3479.001797685104
840,613596,3473.3998729607283
850,614636,3519.3616041269793
860,615676,3505.2435232144717
870,616712,3514.4973866433947
880,617753,3517.643892191711
890,618779,3478.39906901496
900,619815,3481.7614257082364
910,620851,3514.4973866433947
920,621884,3491.8212961147156
930,622929,3498.6455542436634
940,623966,3493.1874117295574
950,625007,3491.8212961147156
960,626044,3494.8445388347354
970,627078,3483.7552745666962
980,628117,3506.4658566190437
990,629161,3525.6612768862587
1000,630196,3512.239049786503
1010,631242,3516.9920786734424
1020,632288,3545.5365053136234
1030,633325,3545.5365053136234
1040,634362,3505.3554867693283
1050,635404,3498.3148903586507
1060,636446,3523.7512500723187
1070,637497,3535.3714818181447
1080,638542,3533.7428800160064
1090,639579,3532.1142782138677
1100,640616,3496.0092634668126
1110,641652,3490.316222049903
1120,642692,3518.544537643153
1130,643733,3512.567174883593
1140,644775,3493.880737786651
1150,645810,3516.1259884455335
1160,646850,3499.698725579907
1170,647887,3505.828188430579
1180,648932,3505.828188430579
1190,649974,3479.1976133919115
1200,651020,3502.9840737703066
1210,652053,3504.612675572445
1220,653098,3504.245204705773
1230,654140,3502.9840737703066
1240,655178,3491.2292460035837
1250,656214,3489.561846670551
1260,657258,3505.873806507912
1270,658293,3492.334944745106
1280,659333,3513.627050900086
1290,660371,3534.023192440535
1300,661407,3530.0617150232374
1310,662450,3528.161969632127
1320,663489,3541.64845406732
1330,664535,3470.5332066996193
1340,665578,3525.4206761977034
1350,666625,3486.6964893466507
1360,667660,3461.9385156340954
1370,668704,3525.4091661881303
1380,669744,3502.7445856690238
1390,670785,3528.2147169579907
1400,671824,3519.6671446290043
1410,672868,3525.1859818505077
1420,673906,3526.586115155852
1430,674956,3541.636944057747
1440,675991,3518.737669191445
1450,677031,3480.248176687588
1460,678066,3502.9242672162673
1470,679106,3482.948149899252
1480,680144,3486.3014486390925
1490,681181,3460.2720593705726
1500,682217,3467.0491339254545
1510,683249,3480.866266715376
1520,684288,3465.60361618326
1530,685330,3467.0491339254545
1540,686375,3447.073016608439
1550,687419,3477.010246786672
1560,688457,3437.651660586786
1570,689495,3477.4589240018145
1580,690520,3474.569191264209
1590,691564,3467.517305465581
1600,692607,3467.0491339254545
1610,693650,3467.0491339254545
1620,694695,3505.1539048464374
1630,695730,3458.5127122321137
1640,696765,3471.599993688341
1650,697808,3478.413779345576
1660,698846,3486.885516937431
1670,699893,3473.8384776001726
1680,700929,3474.0864726301475
1690,701970,3473.246591567117
1700,703002,3473.3244286992726
1710,704043,3465.5643200949144
1720,705074,3430.777049787874
1730,706116,3448.3317606395217
1740,707151,3460.125385937139
1750,708191,3455.1210546330044
1760,709223,3448.2700781185845
1770,710268,3438.703677868602
1780,711307,3454.023609687283
1790,712348,3459.91931295382
1800,713389,3440.397004884404
1810,714422,3435.865802499317
1820,715464,3397.9362599184196
1830,716505,3425.943907259786
1840,717555,3433.9754372841376
1850,718594,3450.8859071677753
1860,719636,3490.606630624505
1870,720670,3448.6199977884658
1880,721706,3439.21138423203
1890,722752,3461.0631981431916
1900,723792,3471.93375650561
1910,724824,3491.051033472349
1920,725868,3490.1090124923053
1930,726914,3482.9913853684243
1940,727953,3490.1090124923053
1950,728993,3474.433502284493
1960,730031,3491.288720067827
1970,731071,3466.5848557443906
1980,732117,3490.1090124923053
1990,733153,3466.5848557443906
2000,734191,3466.5848557443906
2010,735229,3466.5848557443906
2020,736266,3438.972581467181
2030,737309,3456.1750656680306
2040,738348,3456.1750656680306
2050,739381,3428.156993346957
2060,740416,3406.7194572873896
2070,741464,3424.2451117104274
2080,742510,3455.3932329387485
2090,743555,3473.1443942906453
2100,744603,3414.678784469772
2110,745650,3433.2009622805217
2120,746685,3473.1443942906453
2130,747730,3434.8673913666958
2140,748770,3418.833371306779
2150,749807,3417.3589463071266
2160,750843,3440.7790911264956
2170,751881,3400.947283694691
2180,752917,3403.727978386976
2190,753958,3434.797396937683
2200,755000,3417.344615935343
2210,756045,3414.4229061165233
2220,757084,3370.3564950636874
2230,758131,3453.3582555438516
2240,759178,3449.734125482027
2250,760216,3455.330526488216
2260,761262,3469.551762615813
2270,762300,3499.6780845895832
2280,763336,3475.1548867311226
2290,764379,3466.4856885183067
2300,765420,3457.909744657453
2310,766463,3483.7334328970014
2320,767501,3496.080177262299
2330,768537,3469.0658594152646
2340,769581,3448.3962270927045
2350,770626,3465.3989921256675
2360,771671,3444.8672086557904
2370,772706,3463.5787450276184
2380,773738,3448.00257210341
2390,774776,3485.256816379281
2400,775812,3441.9336186429537
2410,776854,3441.1363590365295
2420,777891,3438.2165340187285
2430,778921,3427.0393877403076
2440,779965,3439.3444572111816
2450,781006,3448.697139970371
2460,782042,3452.451603807844
2470,783082,3469.543385719548
2480,784125,3476.353370621053
2490,785163,3476.3472316438515
2500,786207,3458.1468925547447
2510,787241,3481.86060619275
2520,788286,3443.623430163672
2530,789331,3505.7216592902246
2540,790379,3509.511188206712
2550,791419,3474.3234466861645
2560,792459,3478.4828557868755
2570,793502,3477.0035248590116
2580,794542,3504.517500269396
2590,795584,3523.1351975044713
2600,796627,3515.2907313875025
2610,797676,3480.356224169895
2620,798720,3472.3736728197177
2630,799762,3472.3736728197177
2640,800801,3491.699713274362
2650,801834,3517.955686648361
2660,802876,3493.2889693069187
2670,803912,3500.9576486779697
2680,804945,3506.711196406675
2690,805992,3524.4400837181256
2700,807029,3521.113733164036
2710,808072,3509.114407157089
2720,809108,3513.269267047067
2730,810140,3539.02569184844
