iters,fevals,fitness
0,8807608,3638.126023444791
10,8809799,3624.7791576722925
20,8811990,3624.7791576722925
30,8814181,3624.7791576722925
40,8816372,3624.7791576722925
50,8818563,3624.7791576722925
60,8820754,3624.7791576722925
70,8822945,3624.7791576722925
80,8825136,3624.7791576722925
90,8827327,3624.7791576722925
100,8829518,3624.7791576722925
110,8831709,3624.7791576722925
120,8833900,3624.7791576722925
130,8836091,3624.7791576722925
140,8838282,3624.7791576722925
150,8840473,3624.7791576722925
160,8842664,3624.7791576722925
170,8844855,3624.7791576722925
180,8847046,3624.7791576722925
190,8849237,3624.7791576722925
200,8851428,3624.7791576722925
210,8853619,3624.7791576722925
220,8855810,3624.7791576722925
230,8858001,3624.7791576722925
240,8860192,3624.7791576722925
250,8862383,3624.7791576722925
260,8864574,3624.7791576722925
270,8866765,3624.7791576722925
280,8868956,3624.7791576722925
290,8871147,3624.7791576722925
300,8873338,3624.7791576722925
310,8875529,3624.7791576722925
320,8877720,3624.7791576722925
330,8879911,3624.7791576722925
340,8882102,3624.7791576722925
350,8884293,3624.7791576722925
360,8886484,3624.7791576722925
370,8888675,3624.7791576722925
380,8890866,3624.7791576722925
390,8893057,3624.7791576722925
400,8895248,3624.7791576722925
410,8897439,3624.7791576722925
420,8899630,3624.7791576722925
430,8901821,3624.7791576722925
440,8904012,3624.7791576722925
450,8906203,3624.7791576722925
460,8908394,3624.7791576722925
470,8910585,3624.7791576722925
480,8912776,3624.7791576722925
490,8914967,3624.7791576722925
500,8917158,3624.7791576722925
510,8919349,3624.7791576722925
520,8921540,3624.7791576722925
530,8923731,3624.7791576722925
540,8925922,3624.7791576722925
550,8928113,3624.7791576722925
560,8930304,3624.7791576722925
570,8932495,3624.7791576722925
580,8934686,3624.7791576722925
590,8936877,3624.7791576722925
600,8939068,3624.7791576722925
610,8941259,3624.7791576722925
620,8943450,3624.7791576722925
630,8945641,3624.7791576722925
640,8947832,3624.7791576722925
650,8950023,3624.7791576722925
660,8952214,3624.7791576722925
670,8954405,3624.7791576722925
680,8956596,3624.7791576722925
690,8958787,3624.7791576722925
700,8960978,3624.7791576722925
710,8963169,3624.7791576722925
720,8965360,3624.7791576722925
730,8967551,3624.7791576722925
740,8969742,3624.7791576722925
750,8971933,3624.7791576722925
760,8974124,3624.7791576722925
770,8976315,3624.7791576722925
780,8978506,3624.7791576722925
790,8980697,3624.7791576722925
800,8982888,3624.7791576722925
810,8985079,3624.7791576722925
820,8987270,3624.7791576722925
830,8989461,3624.7791576722925
840,8991652,3624.7791576722925
850,8993843,3624.7791576722925
860,8996034,3624.7791576722925
870,8998225,3624.7791576722925
880,9000416,3624.7791576722925
890,9002607,3624.7791576722925
900,9004798,3624.7791576722925
910,9006989,3624.7791576722925
920,9009180,3624.7791576722925
930,9011371,3624.7791576722925
940,9013562,3624.7791576722925
950,9015753,3624.7791576722925
960,9017944,3624.7791576722925
970,9020135,3624.7791576722925
980,9022326,3624.7791576722925
990,9024517,3624.7791576722925
1000,9026708,3624.7791576722925
1010,9028899,3624.7791576722925
1020,9031090,3624.7791576722925
1030,9033281,3624.7791576722925
1040,9035472,3624.7791576722925
1050,9037663,3624.7791576722925
1060,9039854,3624.7791576722925
1070,9042045,3624.7791576722925
1080,9044236,3624.7791576722925
1090,9046427,3624.7791576722925
1100,9048618,3624.7791576722925
1110,9050809,3630.0944934204394
1120,9053000,3624.7791576722925
1130,9055191,3624.7791576722925
1140,9057382,3624.7791576722925
1150,9059573,3624.7791576722925
1160,9061764,3624.7791576722925
1170,9063955,3624.7791576722925
1180,9066146,3624.7791576722925
1190,9068337,3624.7791576722925
1200,9070528,3624.7791576722925
1210,9072719,3624.7791576722925
1220,9074910,3624.7791576722925
1230,9077101,3624.7791576722925
1240,9079292,3624.7791576722925
1250,9081483,3624.7791576722925
1260,9083674,3624.7791576722925
1270,9085865,3624.7791576722925
1280,9088056,3624.7791576722925
1290,9090247,3624.7791576722925
1300,9092438,3624.7791576722925
1310,9094629,3624.7791576722925
1320,9096820,3624.7791576722925
1330,9099011,3624.7791576722925
1340,9101202,3624.7791576722925
1350,9103393,3624.7791576722925
1360,9105584,3624.7791576722925
1370,9107775,3624.7791576722925
1380,9109966,3624.7791576722925
1390,9112157,3624.7791576722925
1400,9114348,3624.7791576722925
1410,9116539,3624.7791576722925
1420,9118730,3624.7791576722925
1430,9120921,3624.7791576722925
1440,9123112,3624.7791576722925
1450,9125303,3624.7791576722925
1460,9127494,3624.7791576722925
1470,9129685,3624.7791576722925
1480,9131876,3624.7791576722925
1490,9134067,3624.7791576722925
1500,9136258,3624.7791576722925
1510,9138449,3624.7791576722925
1520,9140640,3624.7791576722925
1530,9142831,3624.7791576722925
1540,9145022,3624.7791576722925
1550,9147213,3624.7791576722925
1560,9149404,3624.7791576722925
1570,9151595,3627.864787226199
1580,9153786,3624.7791576722925
1590,9155977,3624.7791576722925
1600,9158168,3624.7791576722925
1610,9160359,3624.7791576722925
1620,9162550,3624.7791576722925
1630,9164741,3624.7791576722925
1640,9166932,3624.7791576722925
1650,9169123,3624.7791576722925
1660,9171314,3624.7791576722925
1670,9173505,3624.7791576722925
1680,9175696,3624.7791576722925
1690,9177887,3624.7791576722925
1700,9180078,3624.7791576722925
1710,9182269,3624.7791576722925
1720,9184460,3624.7791576722925
1730,9186651,3624.7791576722925
1740,9188842,3624.7791576722925
1750,9191033,3624.7791576722925
1760,9193224,3624.7791576722925
1770,9195415,3624.7791576722925
1780,9197606,3624.7791576722925
1790,9199797,3624.7791576722925
1800,9201988,3624.7791576722925
1810,9204179,3624.7791576722925
1820,9206370,3624.7791576722925
1830,9208561,3624.7791576722925
1840,9210752,3624.7791576722925
