iters,fevals,fitness
0,27516,3077.6537717894703
10,27517,3077.6537717894703
20,27518,3077.6537717894703
30,27519,3077.6537717894703
40,27520,3077.6537717894703
50,27521,3077.6537717894703
60,27522,3077.6537717894703
70,27523,3077.6537717894703
80,27524,3077.6537717894703
90,27525,3077.6537717894703
100,27526,3077.6537717894703
110,27527,3077.6537717894703
120,27528,3077.6537717894703
130,27529,3077.6537717894703
140,27530,3077.6537717894703
150,27531,3077.6537717894703
160,27532,3077.6537717894703
170,27533,3077.6537717894703
180,27534,3077.6537717894703
190,27535,3077.6537717894703
200,27536,3077.6537717894703
210,27537,3077.6537717894703
220,27538,3077.6537717894703
230,27539,3077.6537717894703
240,27540,3077.6537717894703
250,27541,3077.6537717894703
260,27542,3077.6537717894703
270,27543,3077.6537717894703
280,27544,3077.6537717894703
290,27545,3077.6537717894703
300,27546,3077.6537717894703
310,27547,3077.6537717894703
320,27548,3077.6537717894703
330,27549,3077.6537717894703
340,27550,3077.6537717894703
350,27551,3077.6537717894703
360,27552,3077.6537717894703
370,27553,3077.6537717894703
380,27554,3077.6537717894703
390,27555,3077.6537717894703
400,27556,3077.6537717894703
410,27557,3077.6537717894703
420,27558,3077.6537717894703
430,27559,3077.6537717894703
440,27560,3077.6537717894703
450,27561,3077.6537717894703
460,27562,3077.6537717894703
470,27563,3077.6537717894703
480,27564,3077.6537717894703
490,27565,3077.6537717894703
500,27566,3077.6537717894703
510,27567,3077.6537717894703
520,27568,3077.6537717894703
530,27569,3077.6537717894703
540,27570,3077.6537717894703
550,27571,3077.6537717894703
560,27572,3077.6537717894703
570,27573,3077.6537717894703
580,27574,3077.6537717894703
590,27575,3077.6537717894703
600,27576,3077.6537717894703
610,27577,3077.6537717894703
620,27578,3077.6537717894703
630,27579,3077.6537717894703
640,27580,3077.6537717894703
650,27581,3077.6537717894703
660,27582,3077.6537717894703
670,27583,3077.6537717894703
680,27584,3077.6537717894703
690,27585,3077.6537717894703
700,27586,3077.6537717894703
710,27587,3077.6537717894703
720,27588,3077.6537717894703
730,27589,3077.6537717894703
740,27590,3077.6537717894703
750,27591,3077.6537717894703
760,27592,3077.6537717894703
770,27593,3077.6537717894703
780,27594,3077.6537717894703
790,27595,3077.6537717894703
800,27596,3077.6537717894703
810,27597,3077.6537717894703
820,27598,3077.6537717894703
830,27599,3077.6537717894703
840,27600,3077.6537717894703
850,27601,3077.6537717894703
860,27602,3077.6537717894703
870,27603,3077.6537717894703
880,27604,3077.6537717894703
890,27605,3077.6537717894703
900,27606,3077.6537717894703
910,27607,3077.6537717894703
920,27608,3077.6537717894703
930,27609,3077.6537717894703
940,27610,3077.6537717894703
950,27611,3077.6537717894703
960,27612,3077.6537717894703
970,27613,3077.6537717894703
980,27614,3077.6537717894703
990,27615,3077.6537717894703
1000,27616,3077.6537717894703
1010,27617,3077.6537717894703
1020,27618,3077.6537717894703
1030,27619,3077.6537717894703
1040,27620,3077.6537717894703
1050,27621,3077.6537717894703
1060,27622,3077.6537717894703
1070,27623,3077.6537717894703
1080,27624,3077.6537717894703
1090,27625,3077.6537717894703
1100,27626,3077.6537717894703
1110,27627,3077.6537717894703
1120,27628,3077.6537717894703
1130,27629,3077.6537717894703
1140,27630,3077.6537717894703
1150,27631,3077.6537717894703
1160,27632,3077.6537717894703
1170,27633,3077.6537717894703
1180,27634,3077.6537717894703
1190,27635,3077.6537717894703
1200,27636,3077.6537717894703
1210,27637,3077.6537717894703
1220,27638,3077.6537717894703
1230,27639,3077.6537717894703
1240,27640,3077.6537717894703
1250,27641,3077.6537717894703
1260,27642,3077.6537717894703
1270,27643,3077.6537717894703
1280,27644,3077.6537717894703
1290,27645,3077.6537717894703
1300,27646,3077.6537717894703
1310,27647,3077.6537717894703
1320,27648,3077.6537717894703
1330,27649,3077.6537717894703
1340,27650,3077.6537717894703
1350,27651,3077.6537717894703
1360,27652,3077.6537717894703
1370,27653,3077.6537717894703
1380,27654,3077.6537717894703
1390,27655,3077.6537717894703
1400,27656,3077.6537717894703
1410,27657,3077.6537717894703
1420,27658,3077.6537717894703
1430,27659,3077.6537717894703
1440,27660,3077.6537717894703
1450,27661,3077.6537717894703
1460,27662,3077.6537717894703
1470,27663,3077.6537717894703
1480,27664,3077.6537717894703
1490,27665,3077.6537717894703
1500,27666,3077.6537717894703
1510,27667,3077.6537717894703
1520,27668,3077.6537717894703
1530,27669,3077.6537717894703
1540,27670,3077.6537717894703
1550,27671,3077.6537717894703
1560,27672,3077.6537717894703
1570,27673,3077.6537717894703
1580,27674,3077.6537717894703
1590,27675,3077.6537717894703
1600,27676,3077.6537717894703
1610,27677,3077.6537717894703
1620,27678,3077.6537717894703
1630,27679,3077.6537717894703
1640,27680,3077.6537717894703
1650,27681,3077.6537717894703
1660,27682,3077.6537717894703
1670,27683,3077.6537717894703
1680,27684,3077.6537717894703
1690,27685,3077.6537717894703
1700,27686,3077.6537717894703
1710,27687,3077.6537717894703
1720,27688,3077.6537717894703
1730,27689,3077.6537717894703
1740,27690,3077.6537717894703
1750,27691,3077.6537717894703
1760,27692,3077.6537717894703
1770,27693,3077.6537717894703
1780,27694,3077.6537717894703
1790,27695,3077.6537717894703
1800,27696,3077.6537717894703
1810,27697,3077.6537717894703
1820,27698,3077.6537717894703
1830,27699,3077.6537717894703
1840,27700,3077.6537717894703
1850,27701,3077.6537717894703
1860,27702,3077.6537717894703
1870,27703,3077.6537717894703
1880,27704,3077.6537717894703
1890,27705,3077.6537717894703
1900,27706,3077.6537717894703
1910,27707,3077.6537717894703
1920,27708,3077.6537717894703
1930,27709,3077.6537717894703
1940,27710,3077.6537717894703
1950,27711,3077.6537717894703
1960,27712,3077.6537717894703
1970,27713,3077.6537717894703
1980,27714,3077.6537717894703
1990,27715,3077.6537717894703
2000,27716,3077.6537717894703
2010,27717,3077.6537717894703
2020,27718,3077.6537717894703
2030,27719,3077.6537717894703
2040,27720,3077.6537717894703
2050,27721,3077.6537717894703
2060,27722,3077.6537717894703
2070,27723,3077.6537717894703
2080,27724,3077.6537717894703
2090,27725,3077.6537717894703
2100,27726,3077.6537717894703
2110,27727,3077.6537717894703
2120,27728,3077.6537717894703
2130,27729,3077.6537717894703
2140,27730,3077.6537717894703
2150,27731,3077.6537717894703
2160,27732,3077.6537717894703
2170,27733,3077.6537717894703
2180,27734,3077.6537717894703
2190,27735,3077.6537717894703
2200,27736,3077.6537717894703
2210,27737,3077.6537717894703
2220,27738,3077.6537717894703
2230,27739,3077.6537717894703
2240,27740,3077.6537717894703
2250,27741,3077.6537717894703
2260,27742,3077.6537717894703
2270,27743,3077.6537717894703
2280,27744,3077.6537717894703
2290,27745,3077.6537717894703
2300,27746,3077.6537717894703
2310,27747,3077.6537717894703
2320,27748,3077.6537717894703
2330,27749,3077.6537717894703
2340,27750,3077.6537717894703
2350,27751,3077.6537717894703
2360,27752,3077.6537717894703
2370,27753,3077.6537717894703
2380,27754,3077.6537717894703
2390,27755,3077.6537717894703
2400,27756,3077.6537717894703
2410,27757,3077.6537717894703
2420,27758,3077.6537717894703
2430,27759,3077.6537717894703
2440,27760,3077.6537717894703
2450,27761,3077.6537717894703
2460,27762,3077.6537717894703
2470,27763,3077.6537717894703
2480,27764,3077.6537717894703
2490,27765,3077.6537717894703
2500,27766,3077.6537717894703
2510,27767,3077.6537717894703
2520,27768,3077.6537717894703
2530,27769,3077.6537717894703
2540,27770,3077.6537717894703
2550,27771,3077.6537717894703
2560,27772,3077.6537717894703
2570,27773,3077.6537717894703
2580,27774,3077.6537717894703
2590,27775,3077.6537717894703
2600,27776,3077.6537717894703
2610,27777,3077.6537717894703
2620,27778,3077.6537717894703
2630,27779,3077.6537717894703
2640,27780,3077.6537717894703
2650,27781,3077.6537717894703
2660,27782,3077.6537717894703
