iters,fevals,fitness
0,44019,3084.7213121177733
10,44020,3084.7213121177733
20,44021,3084.7213121177733
30,44022,3084.7213121177733
40,44023,3084.7213121177733
50,44024,3084.7213121177733
60,44025,3084.7213121177733
70,44026,3084.7213121177733
80,44027,3084.7213121177733
90,44028,3084.7213121177733
100,44029,3084.7213121177733
110,44030,3084.7213121177733
120,44031,3084.7213121177733
130,44032,3084.7213121177733
140,44033,3084.7213121177733
150,44034,3084.7213121177733
160,44035,3084.7213121177733
170,44036,3084.7213121177733
180,44037,3084.7213121177733
190,44038,3084.7213121177733
200,44039,3084.7213121177733
210,44040,3084.7213121177733
220,44041,3084.7213121177733
230,44042,3084.7213121177733
240,44043,3084.7213121177733
250,44044,3084.7213121177733
260,44045,3084.7213121177733
270,44046,3084.7213121177733
280,44047,3084.7213121177733
290,44048,3084.7213121177733
300,44049,3084.7213121177733
310,44050,3084.7213121177733
320,44051,3084.7213121177733
330,44052,3084.7213121177733
340,44053,3084.7213121177733
350,44054,3084.7213121177733
360,44055,3084.7213121177733
370,44056,3084.7213121177733
380,44057,3084.7213121177733
390,44058,3084.7213121177733
400,44059,3084.7213121177733
410,44060,3084.7213121177733
420,44061,3084.7213121177733
430,44062,3084.7213121177733
440,44063,3084.7213121177733
450,44064,3084.7213121177733
460,44065,3084.7213121177733
470,44066,3084.7213121177733
480,44067,3084.7213121177733
490,44068,3084.7213121177733
500,44069,3084.7213121177733
510,44070,3084.7213121177733
520,44071,3084.7213121177733
530,44072,3084.7213121177733
540,44073,3084.7213121177733
550,44074,3084.7213121177733
560,44075,3084.7213121177733
570,44076,3084.7213121177733
580,44077,3084.7213121177733
590,44078,3084.7213121177733
600,44079,3084.7213121177733
610,44080,3084.7213121177733
620,44081,3084.7213121177733
630,44082,3084.7213121177733
640,44083,3084.7213121177733
650,44084,3084.7213121177733
660,44085,3084.7213121177733
670,44086,3084.7213121177733
680,44087,3084.7213121177733
690,44088,3084.7213121177733
700,44089,3084.7213121177733
710,44090,3084.7213121177733
720,44091,3084.7213121177733
730,44092,3084.7213121177733
740,44093,3084.7213121177733
750,44094,3084.7213121177733
760,44095,3084.7213121177733
770,44096,3084.7213121177733
780,44097,3084.7213121177733
790,44098,3084.7213121177733
800,44099,3084.7213121177733
810,44100,3084.7213121177733
820,44101,3084.7213121177733
830,44102,3084.7213121177733
840,44103,3084.7213121177733
850,44104,3084.7213121177733
860,44105,3084.7213121177733
870,44106,3084.7213121177733
880,44107,3084.7213121177733
890,44108,3084.7213121177733
900,44109,3084.7213121177733
910,44110,3084.7213121177733
920,44111,3084.7213121177733
930,44112,3084.7213121177733
940,44113,3084.7213121177733
