iters,fevals,fitness
0,3150818,3467.5170734017734
10,3151862,3436.283112577926
20,3152912,3424.5527665396726
30,3153950,3466.327221405753
40,3154981,3460.671930089883
50,3156021,3464.7766164614545
60,3157062,3439.68038935542
70,3158112,3463.4212654418325
80,3159148,3468.7351880238475
90,3160185,3463.4212654418325
100,3161223,3432.021643954509
110,3162258,3427.741409800462
120,3163303,3472.701166637552
130,3164347,3427.0173893803303
140,3165385,3462.0775123978424
150,3166424,3482.7818815916303
160,3167463,3449.115349678833
170,3168497,3456.5072750997565
180,3169543,3476.7537603284604
190,3170585,3459.280373174312
200,3171627,3455.2236716724346
210,3172661,3447.1285991019354
220,3173706,3439.095030249222
230,3174746,3464.8905250490525
240,3175783,3445.630423279901
250,3176828,3444.3555010273803
260,3177869,3444.3555010273803
270,3178906,3457.833709904565
280,3179960,3430.9761053051107
290,3180993,3411.7291539359016
300,3182024,3430.9761053051107
310,3183060,3411.6731721584733
320,3184097,3444.3555010273803
330,3185135,3417.497896427926
340,3186173,3455.2137099226343
350,3187211,3423.846883534032
360,3188261,3450.2415278583685
370,3189305,3455.2137099226343
380,3190338,3445.643214271891
390,3191381,3427.5346807935575
400,3192423,3441.837383834769
410,3193466,3425.0653588727328
420,3194509,3416.747237012058
430,3195555,3403.269028134874
440,3196599,3426.5721420048358
450,3197637,3416.747237012058
460,3198679,3441.837383834769
470,3199717,3403.231698211222
480,3200758,3406.3732431777203
490,3201791,3434.4960125592324
500,3202838,3441.837383834769
510,3203881,3434.846307938172
520,3204928,3436.807279864569
530,3205969,3459.823615172135
540,3207001,3459.823615172135
550,3208032,3441.216702509164
560,3209066,3448.5287879632683
570,3210113,3429.7088069684037
580,3211152,3445.4924500168
590,3212193,3438.492339945943
600,3213231,3438.492339945943
610,3214268,3441.74954355022
620,3215306,3438.492339945943
630,3216349,3462.162500324453
640,3217396,3485.256994577111
650,3218437,3474.93323118813
660,3219474,3464.401403322485
670,3220514,3453.226269199585
680,3221559,3474.93323118813
690,3222602,3488.473424242907
700,3223642,3501.790835787584
710,3224674,3474.93323118813
720,3225712,3456.4834728038622
730,3226753,3472.3435461663244
740,3227798,3466.8878432274446
750,3228841,3494.050508154869
760,3229876,3487.3918023825304
770,3230922,3471.5317290200683
780,3231964,3487.3918023825304
790,3232995,3450.9509111403436
800,3234035,3454.2081147446206
810,3235069,3464.5159630425114
820,3236103,3464.0663411180753
830,3237146,3486.576604813107
840,3238178,3464.8696428245626
850,3239223,3459.7716239800657
860,3240262,3442.7891548187463
870,3241295,3438.792387661743
880,3242341,3445.698733791572
890,3243379,3474.93323118813
900,3244416,3458.0524894308937
910,3245454,3474.467953288588
920,3246502,3465.03546965821
930,3247542,3453.4212534705507
940,3248585,3464.2737953198
950,3249625,3461.1684304746223
960,3250665,3439.4614684860776
970,3251699,3461.1684304746223
980,3252733,3485.436350052271
990,3253766,3442.4907635165346
1000,3254797,3452.778542496834
1010,3255838,3429.0076789874884
1020,3256875,3407.911228647311
1030,3257918,3439.3533752423364
1040,3258959,3396.3140090193265
1050,3259992,3427.1951680337584
1060,3261035,3400.960263943139
1070,3262075,3387.7650396089143
1080,3263117,3396.292076153459
1090,3264154,3392.55799219734
1100,3265195,3389.9014732347828
1110,3266245,3376.3238483034597
1120,3267277,3394.8744264413467
1130,3268318,3380.2106854916865
1140,3269362,3424.1215270342527
1150,3270415,3400.531533605103
1160,3271452,3432.6191511966986
1170,3272489,3386.6680944673344
1180,3273531,3391.2555652061155
1190,3274569,3430.871207505269
1200,3275608,3391.2555652061155
1210,3276651,3419.431298624812
1220,3277682,3404.8215965795216
1230,3278714,3414.037899789497
1240,3279757,3396.406207817025
1250,3280794,3410.8596210262554
1260,3281830,3416.7572946508885
1270,3282866,3414.9007842749297
1280,3283905,3396.6182365490017
1290,3284944,3417.437816701722
1300,3285977,3415.2313866558816
1310,3287017,3420.016215011745
1320,3288049,3410.320189577841
1330,3289091,3407.189682278394
1340,3290134,3392.110140682147
1350,3291181,3383.94838436055
1360,3292218,3383.94838436055
1370,3293264,3352.713420107245
1380,3294304,3377.0124921307315
1390,3295337,3404.4997915476993
1400,3296374,3393.845213941512
1410,3297407,3404.5130259428906
1420,3298444,3390.792804607901
1430,3299483,3391.259204028702
1440,3300519,3395.36406447767
1450,3301561,3386.769968226802
1460,3302604,3383.6928588561964
1470,3303645,3360.6872025848743
1480,3304685,3403.1755848111397
1490,3305719,3360.029358248126
1500,3306764,3354.553179452748
1510,3307804,3372.2954509066217
1520,3308844,3370.0370343826926
1530,3309885,3370.0296897655344
1540,3310934,3370.324947934361
1550,3311983,3354.810966730385
1560,3313012,3420.1879690986084
1570,3314050,3375.753251168896
1580,3315091,3381.147408187575
1590,3316126,3383.5820169672693
1600,3317173,3325.0874428186225
1610,3318210,3386.040336959466
1620,3319253,3336.150484683658
1630,3320294,3359.0193651595414
1640,3321337,3322.802369009493
1650,3322381,3333.73202509666
1660,3323425,3343.1690957787537
1670,3324463,3343.140045718558
1680,3325499,3377.8167158384663
1690,3326540,3329.2187604466026
1700,3327586,3352.0876385800057
1710,3328623,3339.633253989006
1720,3329669,3358.5019680565983
