iters,fevals,fitness
0,11,1941.3661881392422
10,12,1873.6665038882393
20,13,1857.7829529516134
30,14,2023.0249188931225
40,15,2415.2850696360792
50,16,2485.2088648719887
60,17,2109.8846638633354
70,18,2175.1351967386563
80,19,1955.0341904918446
90,20,1795.3857637827946
100,21,1682.3683521622313
110,22,1961.2629233806172
120,23,1958.487178864822
130,24,2118.984542096786
140,25,1758.1585112451792
150,26,1672.177420998996
160,27,1653.4160874100137
170,28,1457.1340126584796
180,29,1518.0754397112967
190,30,1846.537206680746
200,31,1898.7433640578095
210,32,1913.4784119853252
220,33,2081.1301589101267
230,34,2368.1255080331525
240,35,2358.2113208012574
250,36,2509.2518062026165
260,37,2660.635470988377
270,38,2868.9627694599385
280,39,2984.175279433602
290,40,3061.3570502947555
300,41,3116.5815988491745
310,42,3127.2307278743747
320,43,3127.2307278743747
330,44,3127.2307278743747
340,45,3137.8798568995753
350,46,3137.8798568995753
360,47,3137.8798568995753
370,48,3182.4862370462038
380,49,3182.4862370462038
390,50,3182.4862370462038
400,51,3182.4862370462038
410,52,3182.4862370462038
420,53,3182.4862370462038
430,54,3182.4862370462038
440,55,3182.4862370462038
450,56,3182.4862370462038
460,57,3182.4862370462038
470,58,3206.0103937941185
480,59,3206.0103937941185
490,60,3206.0103937941185
500,61,3206.0103937941185
510,62,3206.0103937941185
520,63,3206.0103937941185
530,64,3206.0103937941185
540,65,3206.0103937941185
550,66,3206.0103937941185
560,67,3206.0103937941185
570,68,3206.0103937941185
580,69,3206.0103937941185
590,70,3206.0103937941185
600,71,3206.0103937941185
610,72,3206.0103937941185
620,73,3206.0103937941185
630,74,3206.0103937941185
640,75,3206.0103937941185
650,76,3206.0103937941185
660,77,3206.0103937941185
670,78,3206.0103937941185
680,79,3206.0103937941185
690,80,3206.0103937941185
700,81,3206.0103937941185
710,82,3206.0103937941185
720,83,3206.0103937941185
730,84,3206.0103937941185
740,85,3206.0103937941185
750,86,3206.0103937941185
760,87,3206.0103937941185
770,88,3206.0103937941185
780,89,3206.0103937941185
790,90,3206.0103937941185
800,91,3206.0103937941185
810,92,3206.0103937941185
820,93,3206.0103937941185
830,94,3206.0103937941185
840,95,3206.0103937941185
850,96,3206.0103937941185
860,97,3206.0103937941185
870,98,3206.0103937941185
880,99,3206.0103937941185
890,100,3206.0103937941185
900,101,3206.0103937941185
910,102,3206.0103937941185
920,103,3206.0103937941185
930,104,3206.0103937941185
940,105,3206.0103937941185
950,106,3206.0103937941185
960,107,3206.0103937941185
970,108,3206.0103937941185
980,109,3206.0103937941185
990,110,3206.0103937941185
1000,111,3206.0103937941185
1010,112,3206.0103937941185
1020,113,3206.0103937941185
1030,114,3206.0103937941185
1040,115,3206.0103937941185
1050,116,3206.0103937941185
1060,117,3206.0103937941185
1070,118,3206.0103937941185
1080,119,3206.0103937941185
1090,120,3206.0103937941185
1100,121,3206.0103937941185
1110,122,3206.0103937941185
1120,123,3206.0103937941185
1130,124,3206.0103937941185
1140,125,3206.0103937941185
1150,126,3206.0103937941185
1160,127,3206.0103937941185
1170,128,3206.0103937941185
1180,129,3206.0103937941185
1190,130,3206.0103937941185
1200,131,3206.0103937941185
1210,132,3206.0103937941185
1220,133,3206.0103937941185
1230,134,3206.0103937941185
1240,135,3206.0103937941185
1250,136,3206.0103937941185
1260,137,3206.0103937941185
1270,138,3206.0103937941185
1280,139,3206.0103937941185
1290,140,3206.0103937941185
1300,141,3206.0103937941185
1310,142,3206.0103937941185
1320,143,3206.0103937941185
1330,144,3206.0103937941185
1340,145,3206.0103937941185
1350,146,3206.0103937941185
1360,147,3206.0103937941185
1370,148,3206.0103937941185
1380,149,3206.0103937941185
1390,150,3206.0103937941185
1400,151,3206.0103937941185
1410,152,3206.0103937941185
1420,153,3206.0103937941185
1430,154,3206.0103937941185
1440,155,3206.0103937941185
1450,156,3206.0103937941185
1460,157,3206.0103937941185
1470,158,3206.0103937941185
1480,159,3206.0103937941185
1490,160,3206.0103937941185
1500,161,3206.0103937941185
1510,162,3206.0103937941185
1520,163,3206.0103937941185
1530,164,3206.0103937941185
1540,165,3206.0103937941185
1550,166,3206.0103937941185
1560,167,3206.0103937941185
1570,168,3206.0103937941185
1580,169,3206.0103937941185
1590,170,3206.0103937941185
1600,171,3206.0103937941185
1610,172,3206.0103937941185
1620,173,3206.0103937941185
1630,174,3206.0103937941185
1640,175,3206.0103937941185
1650,176,3206.0103937941185
1660,177,3206.0103937941185
1670,178,3206.0103937941185
1680,179,3206.0103937941185
1690,180,3206.0103937941185
1700,181,3206.0103937941185
1710,182,3206.0103937941185
1720,183,3206.0103937941185
1730,184,3206.0103937941185
1740,185,3206.0103937941185
1750,186,3206.0103937941185
1760,187,3206.0103937941185
1770,188,3206.0103937941185
1780,189,3206.0103937941185
