iters,fevals,fitness,times
0,6302064,75.0
10,6303100,77.0
20,6304124,79.0
30,6305171,79.0
40,6306209,81.0
50,6307252,79.0
60,6308296,77.0
70,6309347,79.0
80,6310385,79.0
90,6311417,79.0
100,6312450,77.0
110,6313490,77.0
120,6314531,77.0
130,6315566,77.0
140,6316613,78.0
150,6317653,78.0
160,6318695,77.0
170,6319732,77.0
180,6320776,77.0
190,6321818,77.0
200,6322855,77.0
210,6323905,77.0
220,6324937,77.0
230,6325974,77.0
240,6327016,77.0
250,6328055,78.0
260,6329096,77.0
270,6330142,77.0
280,6331182,77.0
290,6332220,77.0
300,6333252,77.0
310,6334294,77.0
320,6335328,78.0
330,6336366,78.0
340,6337396,78.0
350,6338439,77.0
360,6339474,77.0
370,6340517,77.0
380,6341552,77.0
390,6342595,77.0
400,6343635,78.0
410,6344671,77.0
420,6345722,77.0
430,6346759,78.0
440,6347799,77.0
450,6348843,77.0
460,6349880,77.0
470,6350911,77.0
480,6351945,77.0
490,6352993,77.0
500,6354034,78.0
510,6355071,78.0
520,6356104,78.0
530,6357154,77.0
540,6358199,77.0
550,6359239,77.0
560,6360276,77.0
570,6361316,77.0
580,6362354,78.0
590,6363393,77.0
600,6364434,77.0
610,6365482,77.0
620,6366514,77.0
630,6367550,77.0
640,6368595,77.0
650,6369630,78.0
660,6370671,77.0
670,6371707,77.0
680,6372744,78.0
690,6373783,78.0
700,6374813,78.0
710,6375859,78.0
720,6376905,78.0
730,6377938,79.0
740,6378973,78.0
750,6380011,78.0
760,6381049,78.0
770,6382086,78.0
780,6383129,79.0
790,6384171,79.0
800,6385203,78.0
810,6386241,79.0
820,6387280,78.0
830,6388307,78.0
840,6389355,78.0
850,6390387,79.0
860,6391421,79.0
870,6392462,79.0
880,6393508,79.0
890,6394547,79.0
900,6395581,80.0
910,6396615,79.0
920,6397660,79.0
930,6398701,79.0
940,6399738,79.0
950,6400776,80.0
960,6401815,79.0
970,6402843,79.0
980,6403892,79.0
990,6404931,79.0
1000,6405963,79.0
1010,6407000,80.0
1020,6408046,80.0
1030,6409093,80.0
1040,6410130,80.0
1050,6411166,79.0
1060,6412203,80.0
1070,6413244,80.0
1080,6414289,79.0
1090,6415331,80.0
1100,6416365,79.0
1110,6417408,80.0
1120,6418449,79.0
1130,6419491,80.0
1140,6420524,80.0
1150,6421566,80.0
1160,6422613,81.0
1170,6423655,80.0
1180,6424690,80.0
1190,6425730,81.0
1200,6426768,80.0
1210,6427797,82.0
1220,6428837,81.0
1230,6429870,81.0
1240,6430904,81.0
1250,6431952,81.0
1260,6432996,82.0
1270,6434032,82.0
1280,6435068,82.0
1290,6436111,83.0
1300,6437150,82.0
1310,6438178,82.0
1320,6439221,82.0
1330,6440265,82.0
1340,6441305,82.0
1350,6442335,82.0
1360,6443379,83.0
1370,6444412,82.0
1380,6445449,82.0
1390,6446493,82.0
1400,6447525,83.0
1410,6448568,83.0
1420,6449605,83.0
1430,6450644,83.0
1440,6451676,83.0
1450,6452710,83.0
1460,6453749,83.0
1470,6454791,84.0
1480,6455828,84.0
1490,6456876,84.0
1500,6457912,84.0
1510,6458955,84.0
1520,6459992,89.0
1530,6461026,84.0
1540,6462073,84.0
1550,6463117,84.0
1560,6464158,84.0
1570,6465204,84.0
1580,6466246,84.0
1590,6467290,85.0
1600,6468327,85.0
1610,6469360,84.0
1620,6470398,84.0
1630,6471444,84.0
1640,6472476,84.0
1650,6473520,84.0
1660,6474563,84.0
1670,6475600,84.0
1680,6476644,84.0
1690,6477689,84.0
1700,6478726,84.0
1710,6479759,85.0
1720,6480798,85.0
1730,6481835,85.0
1740,6482871,85.0
1750,6483907,84.0
1760,6484947,84.0
1770,6485986,84.0
1780,6487030,85.0
1790,6488062,85.0
1800,6489105,85.0
1810,6490134,84.0
1820,6491171,85.0
1830,6492208,85.0
1840,6493248,85.0
1850,6494298,85.0
1860,6495339,85.0
1870,6496369,85.0
1880,6497400,84.0
1890,6498441,85.0
1900,6499486,84.0
1910,6500526,84.0
1920,6501573,84.0
1930,6502614,84.0
1940,6503652,85.0
1950,6504695,84.0
1960,6505724,84.0
1970,6506762,84.0
1980,6507799,84.0
1990,6508841,84.0
2000,6509884,85.0
2010,6510925,84.0
2020,6511964,84.0
2030,6513002,85.0
2040,6514040,85.0
2050,6515076,85.0
2060,6516115,85.0
2070,6517159,85.0
2080,6518200,85.0
2090,6519236,85.0
2100,6520288,85.0
2110,6521329,85.0
2120,6522371,85.0
2130,6523413,85.0
2140,6524452,85.0
2150,6525490,85.0
2160,6526538,86.0
2170,6527578,86.0
2180,6528616,86.0
2190,6529635,86.0
2200,6530678,90.0
2210,6531717,86.0
2220,6532761,86.0
2230,6533796,86.0
2240,6534832,86.0
2250,6535875,86.0
2260,6536910,86.0
2270,6537947,86.0
2280,6538991,86.0
2290,6540034,86.0
