iters,fevals,fitness,times
0,1244,80.0
10,2286,80.0
20,3326,80.0
30,4367,85.0
40,5399,82.0
50,6438,81.0
60,7475,81.0
70,8513,81.0
80,9550,83.0
90,10592,91.0
100,11630,91.0
110,12675,92.0
120,13710,92.0
130,14745,92.0
140,15793,92.0
150,16840,92.0
160,17883,94.0
170,18926,93.0
180,19961,93.0
190,21001,93.0
200,22036,93.0
210,23075,93.0
220,24119,94.0
230,25160,95.0
240,26204,94.0
250,27234,94.0
260,28276,94.0
270,29318,94.0
280,30357,95.0
290,31400,95.0
300,32439,96.0
310,33480,95.0
320,34515,95.0
330,35554,95.0
340,36589,95.0
350,37629,96.0
360,38661,97.0
370,39685,96.0
380,40723,96.0
390,41758,96.0
400,42794,96.0
410,43826,96.0
420,44866,95.0
430,45910,95.0
440,46956,95.0
450,47996,95.0
460,49044,95.0
470,50082,95.0
480,51125,95.0
490,52154,95.0
500,53195,95.0
510,54235,95.0
520,55270,95.0
530,56307,95.0
540,57355,95.0
550,58400,96.0
560,59442,96.0
570,60478,96.0
580,61518,96.0
590,62563,96.0
600,63613,96.0
610,64647,96.0
620,65684,96.0
630,66728,96.0
640,67767,96.0
650,68807,96.0
660,69846,96.0
670,70884,96.0
680,71928,96.0
690,72971,96.0
700,74015,96.0
710,75052,96.0
720,76091,96.0
730,77134,96.0
740,78179,96.0
750,79222,96.0
760,80269,96.0
770,81317,96.0
780,82355,96.0
790,83392,96.0
800,84435,97.0
810,85479,97.0
820,86521,97.0
830,87552,96.0
840,88596,96.0
850,89642,96.0
860,90675,97.0
870,91706,96.0
880,92742,96.0
890,93781,96.0
900,94816,96.0
910,95863,96.0
920,96898,96.0
930,97940,96.0
940,98980,96.0
950,100014,96.0
960,101056,96.0
970,102094,96.0
980,103137,97.0
990,104174,97.0
1000,105222,97.0
1010,106264,97.0
1020,107302,97.0
1030,108347,96.0
1040,109390,96.0
1050,110436,96.0
1060,111473,96.0
1070,112516,96.0
1080,113548,96.0
1090,114591,96.0
1100,115634,96.0
1110,116670,96.0
1120,117705,97.0
1130,118746,96.0
1140,119793,96.0
1150,120835,96.0
1160,121874,96.0
1170,122905,98.0
1180,123944,96.0
1190,124974,96.0
1200,126021,96.0
1210,127056,96.0
1220,128095,98.0
1230,129141,98.0
1240,130192,98.0
1250,131237,96.0
1260,132268,98.0
1270,133304,98.0
1280,134343,96.0
1290,135380,96.0
1300,136420,96.0
1310,137469,96.0
1320,138504,96.0
1330,139546,96.0
1340,140581,98.0
1350,141614,96.0
1360,142658,98.0
1370,143694,98.0
1380,144735,96.0
1390,145774,96.0
1400,146815,96.0
1410,147860,96.0
1420,148901,96.0
1430,149951,98.0
1440,150988,98.0
1450,152020,98.0
1460,153064,98.0
1470,154106,98.0
1480,155145,98.0
1490,156184,98.0
1500,157224,98.0
1510,158259,98.0
1520,159310,98.0
1530,160348,98.0
1540,161382,99.0
1550,162413,99.0
1560,163455,98.0
1570,164502,99.0
1580,165544,99.0
1590,166587,99.0
1600,167622,98.0
1610,168661,99.0
1620,169700,99.0
1630,170742,99.0
1640,171781,99.0
1650,172820,98.0
1660,173864,98.0
1670,174905,99.0
1680,175949,98.0
1690,176990,98.0
1700,178026,98.0
1710,179058,98.0
1720,180101,98.0
1730,181139,98.0
1740,182173,98.0
1750,183220,98.0
1760,184260,99.0
1770,185302,99.0
1780,186332,99.0
1790,187374,99.0
1800,188423,99.0
1810,189463,99.0
1820,190503,100.0
1830,191549,100.0
1840,192580,100.0
1850,193614,100.0
1860,194648,100.0
1870,195689,99.0
1880,196724,100.0
1890,197768,99.0
1900,198809,99.0
1910,199851,99.0
1920,200894,99.0
1930,201929,99.0
1940,202967,99.0
1950,204013,99.0
1960,205050,99.0
1970,206090,99.0
1980,207134,99.0
1990,208180,99.0
2000,209223,99.0
2010,210263,99.0
2020,211310,100.0
2030,212351,99.0
2040,213394,99.0
2050,214436,99.0
2060,215471,100.0
2070,216507,99.0
2080,217540,99.0
2090,218582,99.0
2100,219633,99.0
2110,220669,99.0
2120,221708,99.0
2130,222749,99.0
2140,223787,101.0
2150,224823,99.0
2160,225863,99.0
2170,226904,99.0
2180,227945,99.0
2190,228989,101.0
2200,230032,99.0
2210,231070,99.0
2220,232106,99.0
2230,233144,99.0
2240,234184,99.0
2250,235222,99.0
2260,236266,100.0
2270,237312,99.0
2280,238353,99.0
2290,239390,99.0
2300,240436,100.0
2310,241474,100.0
2320,242512,99.0
2330,243553,99.0
2340,244585,99.0
