iters,fevals,fitness,times
0,2643401,92.0
10,2645592,90.0
20,2647783,91.0
30,2649974,89.0
40,2652165,92.0
50,2654356,90.0
60,2656547,92.0
70,2658738,91.0
80,2660929,92.0
90,2663120,93.0
100,2665311,92.0
110,2667502,93.0
120,2669693,92.0
130,2671884,92.0
140,2674075,93.0
150,2676266,93.0
160,2678457,93.0
170,2680648,94.0
180,2682839,96.0
190,2685030,94.0
200,2687221,94.0
210,2689412,94.0
220,2691603,97.0
230,2693794,94.0
240,2695985,94.0
250,2698176,94.0
260,2700367,96.0
270,2702558,99.0
280,2704749,98.0
290,2706940,98.0
300,2709131,98.0
310,2711322,99.0
320,2713513,99.0
330,2715704,98.0
340,2717895,99.0
350,2720086,99.0
360,2722277,100.0
370,2724468,99.0
380,2726659,100.0
390,2728850,100.0
400,2731041,100.0
410,2733232,101.0
420,2735423,101.0
430,2737614,100.0
440,2739805,101.0
450,2741996,102.0
460,2744187,101.0
470,2746378,102.0
480,2748569,102.0
490,2750760,102.0
500,2752951,102.0
510,2755142,102.0
520,2757333,102.0
530,2759524,103.0
540,2761715,102.0
550,2763906,102.0
560,2766097,103.0
570,2768288,103.0
580,2770479,103.0
590,2772670,104.0
600,2774861,104.0
610,2777052,104.0
620,2779243,104.0
630,2781434,104.0
640,2783625,104.0
650,2785816,105.0
660,2788007,104.0
670,2790198,105.0
680,2792389,106.0
690,2794580,106.0
700,2796771,106.0
710,2798962,107.0
720,2801153,107.0
730,2803344,107.0
740,2805535,107.0
750,2807726,107.0
760,2809917,107.0
770,2812108,107.0
780,2814299,107.0
790,2816490,107.0
800,2818681,107.0
810,2820872,107.0
820,2823063,107.0
830,2825254,107.0
840,2827445,107.0
850,2829636,107.0
860,2831827,107.0
870,2834018,107.0
880,2836209,107.0
890,2838400,107.0
900,2840591,107.0
910,2842782,107.0
920,2844973,107.0
930,2847164,107.0
940,2849355,107.0
950,2851546,107.0
960,2853737,107.0
970,2855928,107.0
980,2858119,107.0
990,2860310,107.0
1000,2862501,107.0
1010,2864692,107.0
