iters,fevals,fitness
0,1899,0.05502373669814772
10,1900,0.05691421130544165
20,1901,0.05880772685272636
30,1902,0.05881173289577729
40,1903,0.05889448275969021
50,1904,0.05889448275969021
60,1905,0.06078916909369892
70,1906,0.06174394626769826
80,1907,0.06313832106777816
90,1908,0.06387807229721136
