iters,fevals,fitness,times
0,92425,7.0
10,92426,68.0
20,92427,68.0
30,92428,69.0
40,92429,70.0
50,92430,70.0
60,92431,71.0
70,92432,72.0
80,92433,72.0
90,92434,72.0
100,92435,72.0
110,92436,72.0
120,92437,72.0
130,92438,72.0
140,92439,72.0
150,92440,74.0
160,92441,74.0
170,92442,74.0
180,92443,74.0
190,92444,74.0
200,92445,77.0
210,92446,77.0
220,92447,77.0
230,92448,77.0
240,92449,77.0
250,92450,77.0
260,92451,77.0
270,92452,77.0
280,92453,77.0
290,92454,79.0
300,92455,79.0
310,92456,81.0
320,92457,81.0
330,92458,82.0
340,92459,82.0
350,92460,84.0
360,92461,84.0
370,92462,84.0
380,92463,84.0
390,92464,84.0
400,92465,84.0
410,92466,84.0
420,92467,84.0
430,92468,84.0
440,92469,84.0
450,92470,84.0
460,92471,84.0
470,92472,84.0
480,92473,84.0
490,92474,84.0
500,92475,88.0
510,92476,88.0
520,92477,89.0
530,92478,89.0
540,92479,89.0
550,92480,89.0
560,92481,89.0
570,92482,89.0
580,92483,89.0
590,92484,89.0
600,92485,90.0
610,92486,90.0
620,92487,90.0
630,92488,90.0
640,92489,90.0
650,92490,90.0
660,92491,90.0
670,92492,90.0
680,92493,90.0
690,92494,93.0
700,92495,93.0
710,92496,93.0
720,92497,93.0
730,92498,93.0
740,92499,93.0
750,92500,93.0
760,92501,93.0
770,92502,93.0
780,92503,93.0
790,92504,93.0
800,92505,93.0
810,92506,93.0
820,92507,93.0
830,92508,93.0
840,92509,93.0
850,92510,93.0
860,92511,93.0
870,92512,93.0
880,92513,93.0
890,92514,93.0
900,92515,93.0
910,92516,93.0
920,92517,93.0
930,92518,93.0
940,92519,93.0
950,92520,93.0
960,92521,93.0
970,92522,93.0
980,92523,93.0
990,92524,93.0
1000,92525,93.0
1010,92526,93.0
1020,92527,93.0
1030,92528,93.0
1040,92529,93.0
1050,92530,93.0
1060,92531,93.0
1070,92532,93.0
1080,92533,93.0
1090,92534,93.0
1100,92535,93.0
1110,92536,93.0
1120,92537,93.0
1130,92538,93.0
1140,92539,93.0
1150,92540,93.0
1160,92541,93.0
1170,92542,93.0
1180,92543,93.0
1190,92544,93.0
1200,92545,93.0
1210,92546,93.0
1220,92547,93.0
1230,92548,93.0
1240,92549,93.0
1250,92550,93.0
1260,92551,93.0
1270,92552,93.0
1280,92553,93.0
1290,92554,93.0
1300,92555,93.0
1310,92556,93.0
1320,92557,93.0
1330,92558,93.0
1340,92559,93.0
1350,92560,93.0
1360,92561,93.0
1370,92562,93.0
1380,92563,93.0
1390,92564,93.0
1400,92565,93.0
1410,92566,93.0
1420,92567,93.0
1430,92568,93.0
1440,92569,93.0
1450,92570,93.0
1460,92571,93.0
1470,92572,93.0
1480,92573,93.0
1490,92574,93.0
1500,92575,93.0
1510,92576,93.0
1520,92577,93.0
1530,92578,93.0
1540,92579,93.0
1550,92580,93.0
1560,92581,93.0
1570,92582,93.0
1580,92583,93.0
1590,92584,93.0
1600,92585,93.0
1610,92586,93.0
1620,92587,93.0
1630,92588,93.0
1640,92589,93.0
1650,92590,93.0
1660,92591,93.0
1670,92592,93.0
1680,92593,93.0
1690,92594,93.0
1700,92595,93.0
1710,92596,93.0
1720,92597,93.0
1730,92598,93.0
1740,92599,93.0
1750,92600,93.0
1760,92601,93.0
1770,92602,93.0
1780,92603,93.0
1790,92604,93.0
1800,92605,93.0
1810,92606,93.0
1820,92607,93.0
1830,92608,93.0
1840,92609,93.0
1850,92610,93.0
1860,92611,93.0
1870,92612,93.0
1880,92613,93.0
1890,92614,93.0
1900,92615,93.0
1910,92616,93.0
1920,92617,93.0
1930,92618,93.0
1940,92619,93.0
1950,92620,93.0
1960,92621,93.0
1970,92622,93.0
1980,92623,93.0
1990,92624,93.0
2000,92625,93.0
2010,92626,93.0
2020,92627,93.0
2030,92628,93.0
2040,92629,93.0
2050,92630,93.0
2060,92631,93.0
2070,92632,93.0
2080,92633,93.0
2090,92634,93.0
2100,92635,93.0
2110,92636,93.0
2120,92637,93.0
2130,92638,93.0
2140,92639,93.0
2150,92640,93.0
2160,92641,93.0
2170,92642,93.0
2180,92643,93.0
2190,92644,93.0
2200,92645,93.0
2210,92646,93.0
2220,92647,93.0
2230,92648,93.0
2240,92649,93.0
2250,92650,93.0
2260,92651,93.0
2270,92652,93.0
2280,92653,93.0
2290,92654,93.0
2300,92655,93.0
2310,92656,93.0
2320,92657,93.0
2330,92658,93.0
2340,92659,93.0
2350,92660,93.0
2360,92661,93.0
2370,92662,93.0
2380,92663,93.0
2390,92664,93.0
2400,92665,93.0
2410,92666,93.0
2420,92667,93.0
2430,92668,93.0
2440,92669,93.0
2450,92670,93.0
2460,92671,93.0
2470,92672,93.0
2480,92673,93.0
2490,92674,93.0
2500,92675,93.0
2510,92676,93.0
2520,92677,93.0
2530,92678,93.0
2540,92679,93.0
2550,92680,93.0
2560,92681,93.0
2570,92682,93.0
2580,92683,93.0
2590,92684,93.0
2600,92685,93.0
2610,92686,93.0
2620,92687,93.0
2630,92688,93.0
2640,92689,93.0
2650,92690,93.0
2660,92691,93.0
2670,92692,93.0
2680,92693,93.0
2690,92694,93.0
2700,92695,93.0
2710,92696,93.0
2720,92697,93.0
2730,92698,93.0
2740,92699,93.0
2750,92700,93.0
2760,92701,93.0
2770,92702,93.0
2780,92703,93.0
2790,92704,93.0
2800,92705,93.0
2810,92706,93.0
2820,92707,93.0
2830,92708,93.0
2840,92709,93.0
2850,92710,93.0
2860,92711,93.0
2870,92712,93.0
2880,92713,93.0
2890,92714,93.0
2900,92715,93.0
2910,92716,93.0
2920,92717,93.0
2930,92718,93.0
2940,92719,93.0
2950,92720,93.0
2960,92721,93.0
2970,92722,93.0
2980,92723,93.0
2990,92724,93.0
3000,92725,93.0
3010,92726,93.0
3020,92727,93.0
3030,92728,93.0
3040,92729,93.0
