iters,fevals,fitness,times
0,13213,6.0
10,13214,6.0
20,13215,6.0
30,13216,8.0
40,13217,7.0
50,13218,7.0
60,13219,6.0
70,13220,69.0
80,13221,8.0
90,13222,6.0
100,13223,7.0
110,13224,7.0
120,13225,5.0
130,13226,7.0
140,13227,5.0
150,13228,5.0
160,13229,5.0
170,13230,5.0
180,13231,6.0
190,13232,9.0
200,13233,9.0
210,13234,9.0
220,13235,5.0
230,13236,6.0
240,13237,5.0
250,13238,5.0
260,13239,7.0
270,13240,8.0
280,13241,7.0
290,13242,6.0
300,13243,5.0
310,13244,5.0
320,13245,7.0
330,13246,7.0
340,13247,4.0
350,13248,6.0
360,13249,5.0
370,13250,5.0
380,13251,7.0
390,13252,7.0
400,13253,8.0
410,13254,5.0
420,13255,4.0
430,13256,5.0
440,13257,5.0
450,13258,4.0
460,13259,7.0
470,13260,7.0
480,13261,7.0
490,13262,7.0
500,13263,7.0
510,13264,68.0
520,13265,68.0
530,13266,68.0
540,13267,68.0
550,13268,68.0
560,13269,69.0
570,13270,70.0
580,13271,70.0
590,13272,70.0
600,13273,70.0
610,13274,71.0
620,13275,71.0
630,13276,71.0
640,13277,75.0
650,13278,75.0
660,13279,75.0
670,13280,75.0
680,13281,75.0
690,13282,77.0
700,13283,77.0
710,13284,77.0
720,13285,77.0
730,13286,77.0
740,13287,77.0
750,13288,77.0
760,13289,77.0
770,13290,77.0
780,13291,77.0
790,13292,77.0
800,13293,77.0
810,13294,77.0
820,13295,77.0
830,13296,77.0
840,13297,77.0
850,13298,80.0
860,13299,80.0
870,13300,80.0
880,13301,80.0
890,13302,80.0
900,13303,80.0
910,13304,80.0
920,13305,80.0
930,13306,83.0
940,13307,83.0
950,13308,83.0
960,13309,83.0
970,13310,83.0
980,13311,83.0
990,13312,84.0
1000,13313,84.0
1010,13314,84.0
1020,13315,84.0
1030,13316,84.0
1040,13317,86.0
1050,13318,86.0
1060,13319,86.0
1070,13320,86.0
1080,13321,86.0
1090,13322,86.0
1100,13323,86.0
1110,13324,86.0
1120,13325,86.0
1130,13326,86.0
1140,13327,86.0
1150,13328,87.0
1160,13329,90.0
1170,13330,90.0
1180,13331,90.0
1190,13332,90.0
1200,13333,90.0
1210,13334,90.0
1220,13335,90.0
1230,13336,90.0
1240,13337,90.0
1250,13338,90.0
1260,13339,90.0
1270,13340,90.0
1280,13341,90.0
1290,13342,91.0
1300,13343,91.0
1310,13344,91.0
1320,13345,91.0
1330,13346,91.0
1340,13347,91.0
1350,13348,91.0
1360,13349,91.0
1370,13350,91.0
1380,13351,100.0
1390,13352,100.0
1400,13353,105.0
1410,13354,105.0
1420,13355,107.0
1430,13356,107.0
1440,13357,107.0
1450,13358,107.0
1460,13359,107.0
1470,13360,107.0
1480,13361,107.0
1490,13362,107.0
1500,13363,107.0
1510,13364,107.0
1520,13365,107.0
1530,13366,108.0
1540,13367,108.0
1550,13368,108.0
1560,13369,108.0
1570,13370,108.0
1580,13371,108.0
1590,13372,108.0
1600,13373,108.0
