iters,fevals,fitness,times
0,118829,6.0
10,118830,6.0
20,118831,6.0
30,118832,6.0
40,118833,6.0
50,118834,7.0
60,118835,6.0
70,118836,6.0
80,118837,5.0
90,118838,5.0
100,118839,7.0
110,118840,6.0
120,118841,5.0
130,118842,4.0
140,118843,5.0
150,118844,5.0
160,118845,5.0
170,118846,5.0
180,118847,5.0
190,118848,5.0
200,118849,5.0
210,118850,5.0
220,118851,5.0
230,118852,5.0
240,118853,5.0
250,118854,5.0
260,118855,5.0
270,118856,8.0
280,118857,8.0
290,118858,8.0
300,118859,4.0
310,118860,5.0
320,118861,5.0
330,118862,5.0
340,118863,5.0
350,118864,6.0
360,118865,4.0
370,118866,7.0
380,118867,7.0
390,118868,7.0
400,118869,69.0
410,118870,69.0
420,118871,6.0
430,118872,6.0
440,118873,6.0
450,118874,6.0
460,118875,6.0
470,118876,6.0
480,118877,6.0
490,118878,6.0
500,118879,6.0
510,118880,9.0
520,118881,69.0
530,118882,71.0
540,118883,72.0
550,118884,74.0
560,118885,74.0
570,118886,74.0
580,118887,74.0
590,118888,74.0
600,118889,74.0
610,118890,74.0
620,118891,74.0
630,118892,74.0
640,118893,74.0
650,118894,74.0
660,118895,74.0
670,118896,74.0
680,118897,74.0
690,118898,74.0
700,118899,74.0
710,118900,78.0
720,118901,78.0
730,118902,78.0
740,118903,78.0
750,118904,78.0
760,118905,78.0
770,118906,80.0
780,118907,80.0
790,118908,80.0
800,118909,80.0
810,118910,82.0
820,118911,82.0
830,118912,82.0
840,118913,82.0
850,118914,82.0
860,118915,83.0
870,118916,83.0
880,118917,83.0
890,118918,85.0
900,118919,85.0
910,118920,85.0
920,118921,85.0
930,118922,85.0
940,118923,85.0
950,118924,85.0
960,118925,85.0
970,118926,85.0
980,118927,85.0
990,118928,85.0
1000,118929,85.0
1010,118930,99.0
1020,118931,99.0
1030,118932,99.0
1040,118933,99.0
1050,118934,99.0
1060,118935,99.0
1070,118936,99.0
1080,118937,103.0
1090,118938,103.0
1100,118939,103.0
1110,118940,103.0
1120,118941,105.0
1130,118942,105.0
1140,118943,105.0
1150,118944,105.0
1160,118945,105.0
1170,118946,105.0
1180,118947,105.0
1190,118948,105.0
1200,118949,105.0
1210,118950,105.0
1220,118951,105.0
1230,118952,105.0
1240,118953,105.0
1250,118954,105.0
1260,118955,105.0
1270,118956,105.0
1280,118957,106.0
1290,118958,106.0
1300,118959,106.0
1310,118960,106.0
