iters,fevals,fitness,times
0,7561980,73.0
10,7563024,77.0
20,7564070,79.0
30,7565118,82.0
40,7566156,83.0
50,7567196,83.0
60,7568234,84.0
70,7569270,84.0
80,7570315,84.0
90,7571348,84.0
100,7572382,85.0
110,7573422,85.0
120,7574464,85.0
130,7575493,87.0
140,7576524,85.0
150,7577564,85.0
160,7578594,86.0
170,7579641,85.0
180,7580675,86.0
190,7581711,86.0
200,7582749,87.0
210,7583786,86.0
220,7584824,87.0
230,7585863,86.0
240,7586898,86.0
250,7587939,87.0
260,7588979,86.0
270,7590022,86.0
280,7591062,87.0
290,7592101,86.0
300,7593142,86.0
310,7594183,86.0
320,7595223,86.0
330,7596260,86.0
340,7597308,86.0
350,7598349,86.0
360,7599394,86.0
370,7600431,86.0
380,7601467,87.0
390,7602503,87.0
400,7603539,87.0
410,7604590,87.0
420,7605623,87.0
430,7606654,87.0
440,7607700,87.0
450,7608746,87.0
460,7609783,87.0
470,7610821,87.0
480,7611855,87.0
490,7612901,87.0
500,7613942,89.0
510,7614989,89.0
520,7616017,89.0
530,7617063,89.0
540,7618106,87.0
550,7619153,87.0
560,7620195,88.0
570,7621233,89.0
580,7622273,88.0
590,7623304,89.0
600,7624356,89.0
610,7625391,89.0
620,7626433,89.0
630,7627472,89.0
640,7628510,89.0
650,7629548,91.0
660,7630582,91.0
670,7631619,91.0
680,7632660,89.0
690,7633699,89.0
700,7634740,89.0
710,7635780,89.0
720,7636818,89.0
730,7637862,89.0
740,7638899,89.0
750,7639936,89.0
760,7640974,88.0
770,7642005,88.0
780,7643056,89.0
790,7644099,88.0
800,7645141,88.0
810,7646187,88.0
820,7647226,89.0
830,7648270,88.0
840,7649313,89.0
850,7650359,89.0
860,7651404,89.0
870,7652439,89.0
880,7653476,89.0
890,7654516,90.0
900,7655551,89.0
910,7656591,89.0
920,7657627,89.0
930,7658674,88.0
940,7659717,89.0
950,7660754,88.0
960,7661789,88.0
970,7662831,88.0
980,7663870,89.0
990,7664911,89.0
1000,7665953,89.0
1010,7666995,88.0
1020,7668034,89.0
1030,7669071,90.0
1040,7670118,89.0
1050,7671162,89.0
1060,7672208,89.0
1070,7673255,89.0
1080,7674294,91.0
1090,7675340,91.0
1100,7676383,90.0
1110,7677425,89.0
1120,7678466,91.0
1130,7679506,91.0
1140,7680546,89.0
1150,7681597,89.0
1160,7682638,90.0
1170,7683684,91.0
1180,7684724,92.0
1190,7685769,88.0
1200,7686809,88.0
1210,7687857,88.0
1220,7688909,88.0
1230,7689941,90.0
1240,7690979,89.0
1250,7692025,90.0
1260,7693057,89.0
1270,7694095,88.0
1280,7695130,89.0
1290,7696167,88.0
1300,7697200,88.0
1310,7698244,88.0
1320,7699283,90.0
1330,7700320,90.0
1340,7701360,92.0
1350,7702397,92.0
1360,7703439,92.0
1370,7704480,92.0
1380,7705520,92.0
1390,7706564,92.0
1400,7707602,92.0
1410,7708646,92.0
1420,7709682,92.0
1430,7710728,92.0
1440,7711763,92.0
1450,7712801,92.0
1460,7713843,92.0
1470,7714887,92.0
1480,7715929,92.0
1490,7716969,92.0
1500,7718009,92.0
1510,7719048,95.0
1520,7720091,93.0
1530,7721131,92.0
1540,7722169,96.0
1550,7723212,95.0
1560,7724253,93.0
1570,7725296,92.0
1580,7726337,92.0
1590,7727379,93.0
1600,7728414,93.0
1610,7729450,92.0
1620,7730499,92.0
1630,7731536,93.0
1640,7732571,98.0
1650,7733613,98.0
1660,7734649,94.0
1670,7735684,98.0
1680,7736718,98.0
1690,7737760,98.0
1700,7738804,98.0
1710,7739846,98.0
1720,7740877,99.0
1730,7741911,99.0
1740,7742947,98.0
1750,7743993,102.0
1760,7745034,102.0
1770,7746070,103.0
1780,7747104,103.0
1790,7748145,102.0
1800,7749190,102.0
1810,7750221,102.0
1820,7751249,102.0
1830,7752292,104.0
1840,7753332,102.0
1850,7754369,102.0
1860,7755414,103.0
1870,7756451,106.0
1880,7757493,103.0
1890,7758540,104.0
1900,7759579,103.0
1910,7760615,103.0
1920,7761659,102.0
1930,7762699,102.0
1940,7763735,102.0
1950,7764775,105.0
1960,7765820,105.0
1970,7766859,105.0
1980,7767895,105.0
1990,7768935,108.0
2000,7769971,107.0
2010,7771015,105.0
2020,7772045,105.0
2030,7773077,108.0
2040,7774113,105.0
2050,7775150,105.0
2060,7776198,109.0
2070,7777236,106.0
2080,7778278,105.0
2090,7779318,105.0
2100,7780359,105.0
2110,7781389,106.0
2120,7782441,105.0
2130,7783476,105.0
2140,7784516,105.0
2150,7785559,105.0
2160,7786599,108.0
2170,7787633,105.0
2180,7788672,105.0
2190,7789709,105.0
2200,7790745,108.0
2210,7791777,106.0
2220,7792821,106.0
2230,7793859,109.0
2240,7794901,106.0
2250,7795941,106.0
2260,7796979,106.0
2270,7798015,106.0
2280,7799060,109.0
2290,7800099,106.0
2300,7801146,106.0
2310,7802181,109.0
2320,7803220,109.0
2330,7804263,109.0
2340,7805308,106.0
2350,7806351,106.0
2360,7807396,106.0
2370,7808435,107.0
2380,7809476,108.0
2390,7810513,107.0
2400,7811555,110.0
2410,7812584,107.0
2420,7813625,107.0
2430,7814657,108.0
2440,7815693,109.0
2450,7816725,107.0
2460,7817754,107.0
2470,7818780,109.0
2480,7819820,109.0
2490,7820861,109.0
2500,7821895,109.0
2510,7822936,109.0
2520,7823975,109.0
2530,7825010,109.0
2540,7826052,109.0
2550,7827098,109.0
2560,7828140,110.0
2570,7829181,110.0
2580,7830227,109.0
2590,7831262,109.0
2600,7832312,109.0
2610,7833347,109.0
2620,7834379,109.0
2630,7835419,109.0
2640,7836464,109.0
2650,7837512,109.0
2660,7838556,110.0
2670,7839597,110.0
2680,7840636,109.0
2690,7841673,109.0
2700,7842716,109.0
2710,7843750,109.0
2720,7844793,109.0
2730,7845832,109.0
2740,7846869,110.0
2750,7847912,110.0
2760,7848951,109.0
2770,7849997,109.0
2780,7851037,110.0
2790,7852078,109.0
2800,7853119,109.0
2810,7854161,110.0
2820,7855199,109.0
2830,7856233,110.0
2840,7857270,110.0
2850,7858319,110.0
2860,7859361,109.0
2870,7860405,110.0
2880,7861443,109.0
2890,7862489,109.0
2900,7863529,109.0
2910,7864569,109.0
2920,7865616,109.0
2930,7866659,112.0
2940,7867704,112.0
2950,7868750,112.0
2960,7869798,112.0
2970,7870844,109.0
2980,7871888,109.0
2990,7872928,109.0
3000,7873969,109.0
3010,7875009,112.0
3020,7876055,112.0
3030,7877099,112.0
3040,7878140,112.0
3050,7879179,112.0
3060,7880216,112.0
3070,7881254,112.0
3080,7882297,112.0
3090,7883334,113.0
3100,7884379,112.0
3110,7885402,112.0
3120,7886443,112.0
3130,7887475,112.0
3140,7888519,112.0
3150,7889563,112.0
3160,7890604,112.0
3170,7891644,112.0
3180,7892683,112.0
3190,7893726,113.0
3200,7894766,112.0
3210,7895802,112.0
3220,7896842,112.0
3230,7897882,112.0
3240,7898923,112.0
3250,7899969,112.0
3260,7901006,112.0
3270,7902043,112.0
3280,7903077,112.0
3290,7904122,112.0
3300,7905153,113.0
3310,7906192,113.0
3320,7907231,112.0
3330,7908267,112.0
3340,7909303,112.0
3350,7910337,112.0
3360,7911376,112.0
3370,7912415,112.0
3380,7913452,112.0
3390,7914502,112.0
3400,7915545,112.0
3410,7916584,112.0
3420,7917626,112.0
3430,7918661,112.0
3440,7919701,112.0
3450,7920742,112.0
3460,7921784,112.0
3470,7922827,112.0
3480,7923862,112.0
3490,7924900,112.0
3500,7925933,112.0
3510,7926962,112.0
3520,7928005,112.0
3530,7929046,112.0
3540,7930092,112.0
3550,7931134,112.0
3560,7932173,112.0
3570,7933211,112.0
3580,7934257,112.0
3590,7935293,112.0
3600,7936334,112.0
3610,7937381,112.0
3620,7938421,111.0
3630,7939462,112.0
3640,7940511,111.0
3650,7941550,112.0
3660,7942580,112.0
3670,7943626,112.0
3680,7944662,112.0
3690,7945703,112.0
3700,7946743,111.0
3710,7947779,111.0
3720,7948820,112.0
3730,7949866,112.0
3740,7950913,111.0
3750,7951961,111.0
3760,7953007,111.0
3770,7954049,111.0
3780,7955084,111.0
3790,7956136,111.0
3800,7957179,111.0
3810,7958222,111.0
3820,7959263,111.0
3830,7960306,111.0
3840,7961347,111.0
3850,7962381,111.0
3860,7963422,111.0
3870,7964461,111.0
3880,7965501,111.0
3890,7966543,111.0
3900,7967585,111.0
3910,7968624,111.0
3920,7969663,111.0
3930,7970697,111.0
3940,7971738,111.0
3950,7972775,111.0
3960,7973803,111.0
3970,7974839,112.0
3980,7975880,111.0
3990,7976924,111.0
4000,7977961,111.0
4010,7978994,111.0
4020,7980031,111.0
4030,7981076,111.0
4040,7982108,111.0
4050,7983154,111.0
4060,7984194,111.0
4070,7985241,111.0
4080,7986280,112.0
4090,7987323,112.0
4100,7988362,111.0
4110,7989400,111.0
4120,7990442,112.0
4130,7991485,113.0
4140,7992520,113.0
4150,7993558,112.0
4160,7994601,111.0
4170,7995639,112.0
4180,7996684,111.0
4190,7997722,111.0
4200,7998776,111.0
4210,7999815,112.0
4220,8000853,112.0
4230,8001895,112.0
4240,8002940,112.0
4250,8003982,112.0
4260,8005032,113.0
4270,8006081,113.0
4280,8007119,112.0
4290,8008155,112.0
4300,8009189,112.0
4310,8010228,112.0
4320,8011269,112.0
4330,8012308,111.0
4340,8013341,111.0
4350,8014375,111.0
4360,8015412,111.0
4370,8016454,111.0
4380,8017496,112.0
4390,8018544,112.0
4400,8019588,112.0
4410,8020629,111.0
4420,8021676,111.0
4430,8022711,112.0
4440,8023753,111.0
4450,8024798,111.0
4460,8025830,111.0
4470,8026870,111.0
4480,8027908,112.0
4490,8028946,111.0
4500,8029994,111.0
4510,8031035,112.0
4520,8032068,111.0
4530,8033113,111.0
4540,8034144,111.0
4550,8035186,111.0
4560,8036236,111.0
4570,8037278,111.0
4580,8038323,111.0
4590,8039364,112.0
4600,8040408,112.0
4610,8041445,112.0
4620,8042490,112.0
4630,8043525,112.0
4640,8044573,112.0
4650,8045613,112.0
4660,8046654,112.0
4670,8047692,112.0
4680,8048735,112.0
4690,8049774,112.0
4700,8050806,112.0
4710,8051847,112.0
4720,8052887,112.0
4730,8053926,112.0
4740,8054963,112.0
4750,8056010,112.0
4760,8057046,112.0
4770,8058094,112.0
4780,8059143,112.0
4790,8060183,112.0
4800,8061229,113.0
4810,8062275,113.0
4820,8063320,113.0
4830,8064364,113.0
4840,8065404,112.0
4850,8066443,113.0
4860,8067483,112.0
4870,8068526,113.0
4880,8069562,113.0
4890,8070600,113.0
4900,8071632,113.0
4910,8072670,113.0
4920,8073710,113.0
4930,8074752,113.0
4940,8075795,112.0
4950,8076835,112.0
4960,8077873,112.0
4970,8078914,112.0
4980,8079953,112.0
4990,8081005,112.0
5000,8082039,112.0
5010,8083082,112.0
5020,8084121,112.0
5030,8085163,112.0
5040,8086201,113.0
5050,8087240,113.0
5060,8088287,113.0
5070,8089318,113.0
5080,8090365,113.0
5090,8091402,113.0
5100,8092447,113.0
5110,8093483,113.0
5120,8094521,112.0
5130,8095565,113.0
5140,8096607,112.0
5150,8097642,112.0
5160,8098685,112.0
5170,8099720,112.0
5180,8100760,112.0
5190,8101798,112.0
5200,8102842,112.0
5210,8103882,112.0
5220,8104918,112.0
5230,8105954,112.0
5240,8106994,112.0
5250,8108034,112.0
5260,8109074,112.0
5270,8110115,112.0
5280,8111161,112.0
5290,8112210,111.0
5300,8113253,111.0
5310,8114286,111.0
5320,8115325,111.0
5330,8116368,111.0
5340,8117408,111.0
5350,8118447,111.0
5360,8119489,111.0
5370,8120527,111.0
5380,8121568,111.0
5390,8122608,111.0
5400,8123647,111.0
5410,8124695,111.0
5420,8125731,112.0
5430,8126772,111.0
5440,8127822,112.0
5450,8128859,111.0
5460,8129898,111.0
5470,8130941,111.0
5480,8131981,111.0
5490,8133026,111.0
5500,8134070,111.0
5510,8135108,112.0
5520,8136145,112.0
5530,8137186,113.0
5540,8138227,113.0
5550,8139257,113.0
5560,8140295,113.0
5570,8141330,113.0
5580,8142369,113.0
5590,8143418,113.0
5600,8144454,113.0
5610,8145495,113.0
5620,8146535,113.0
5630,8147578,113.0
5640,8148607,113.0
5650,8149650,113.0
5660,8150690,113.0
5670,8151726,113.0
5680,8152767,113.0
5690,8153805,113.0
5700,8154843,113.0
5710,8155878,113.0
5720,8156916,113.0
5730,8157959,113.0
5740,8158988,113.0
5750,8160023,113.0
5760,8161058,113.0
5770,8162107,113.0
5780,8163146,113.0
5790,8164197,113.0
5800,8165239,113.0
5810,8166280,113.0
5820,8167317,113.0
5830,8168355,113.0
5840,8169387,113.0
5850,8170429,113.0
5860,8171469,113.0
5870,8172514,113.0
5880,8173554,113.0
5890,8174590,113.0
5900,8175625,113.0
5910,8176665,113.0
5920,8177703,113.0
5930,8178741,113.0
5940,8179773,113.0
5950,8180812,113.0
5960,8181856,113.0
5970,8182896,113.0
5980,8183942,113.0
5990,8184979,113.0
6000,8186012,113.0
6010,8187057,112.0
6020,8188095,112.0
6030,8189134,113.0
6040,8190176,113.0
6050,8191222,112.0
6060,8192272,113.0
6070,8193309,112.0
6080,8194352,113.0
6090,8195390,113.0
6100,8196434,113.0
6110,8197486,113.0
6120,8198530,113.0
6130,8199567,113.0
6140,8200607,113.0
6150,8201653,113.0
6160,8202696,113.0
6170,8203738,113.0
6180,8204777,113.0
6190,8205817,113.0
6200,8206860,113.0
6210,8207897,113.0
6220,8208939,113.0
6230,8209984,113.0
6240,8211025,113.0
6250,8212068,113.0
6260,8213117,113.0
6270,8214155,113.0
6280,8215190,113.0
6290,8216238,113.0
6300,8217273,113.0
6310,8218310,113.0
6320,8219347,113.0
6330,8220385,113.0
6340,8221427,113.0
6350,8222466,113.0
